Date,BLS,Alt,Aquifer,,,,,,
2/19/1971,520.8,-172.29,Lower,,,,,,
2/20/1971,521.1,-172.59,Lower,,,,,,
2/21/1971,521.4,-172.89,Lower,,,,,,
2/22/1971,522.3,-173.79,Lower,,,,,,
2/23/1971,523.1,-174.59,Lower,,,,,,
2/24/1971,523.7,-175.19,Lower,,,,,,
2/25/1971,524.8,-176.29,Lower,,,,,,
2/26/1971,525.3,-176.79,Lower,,,,,,
2/27/1971,525.9,-177.39,Lower,,,,,,
2/28/1971,526.3,-177.79,Lower,,,,,,
3/1/1971,527,-178.49,Lower,,,,,,
3/2/1971,527.4,-178.89,Lower,,,,,,
3/3/1971,527.8,-179.29,Lower,,,,,,
3/4/1971,528.1,-179.59,Lower,,,,,,
3/5/1971,528.6,-180.09,Lower,,,,,,
3/6/1971,528.4,-179.89,Lower,,,,,,
3/7/1971,528.2,-179.69,Lower,,,,,,
3/8/1971,527.2,-178.69,Lower,,,,,,
3/9/1971,526.9,-178.39,Lower,,,,,,
3/10/1971,526.6,-178.09,Lower,,,,,,
3/11/1971,527.6,-179.09,Lower,,,,,,
3/12/1971,527.4,-178.89,Lower,,,,,,
3/13/1971,527.1,-178.59,Lower,,,,,,
3/14/1971,526.8,-178.29,Lower,,,,,,
3/15/1971,526.3,-177.79,Lower,,,,,,
3/16/1971,525.8,-177.29,Lower,,,,,,
3/17/1971,525.7,-177.19,Lower,,,,,,
3/18/1971,525.4,-176.89,Lower,,,,,,
3/19/1971,525.6,-177.09,Lower,,,,,,
3/20/1971,525.8,-177.29,Lower,,,,,,
3/21/1971,526.2,-177.69,Lower,,,,,,
3/22/1971,526.5,-177.99,Lower,,,,,,
3/23/1971,527,-178.49,Lower,,,,,,
3/24/1971,527.2,-178.69,Lower,,,,,,
3/25/1971,527.4,-178.89,Lower,,,,,,
3/26/1971,527.7,-179.19,Lower,,,,,,
3/28/1971,527.5,-178.99,Lower,,,,,,
3/29/1971,526.8,-178.29,Lower,,,,,,
3/30/1971,526.6,-178.09,Lower,,,,,,
3/31/1971,526.5,-177.99,Lower,,,,,,
4/1/1971,526.1,-177.59,Lower,,,,,,
4/2/1971,526,-177.49,Lower,,,,,,
4/3/1971,525.9,-177.39,Lower,,,,,,
4/4/1971,525.7,-177.19,Lower,,,,,,
4/5/1971,525.3,-176.79,Lower,,,,,,
4/6/1971,525.5,-176.99,Lower,,,,,,
4/7/1971,524.6,-176.09,Lower,,,,,,
4/8/1971,521.7,-173.19,Lower,,,,,,
4/9/1971,521.1,-172.59,Lower,,,,,,
4/10/1971,520.8,-172.29,Lower,,,,,,
4/11/1971,520.6,-172.09,Lower,,,,,,
4/12/1971,519.8,-171.29,Lower,,,,,,
4/13/1971,520.6,-172.09,Lower,,,,,,
4/14/1971,520.8,-172.29,Lower,,,,,,
4/15/1971,520.7,-172.19,Lower,,,,,,
4/16/1971,520.9,-172.39,Lower,,,,,,
4/17/1971,521.2,-172.69,Lower,,,,,,
4/18/1971,521,-172.49,Lower,,,,,,
4/19/1971,520.4,-171.89,Lower,,,,,,
4/20/1971,520.3,-171.79,Lower,,,,,,
4/21/1971,520.2,-171.69,Lower,,,,,,
4/22/1971,520.1,-171.59,Lower,,,,,,
4/23/1971,519.7,-171.19,Lower,,,,,,
4/24/1971,519.6,-171.09,Lower,,,,,,
4/25/1971,519.5,-170.99,Lower,,,,,,
4/26/1971,519.4,-170.89,Lower,,,,,,
4/27/1971,519.3,-170.79,Lower,,,,,,
4/28/1971,519.2,-170.69,Lower,,,,,,
4/29/1971,518.2,-169.69,Lower,,,,,,
4/30/1971,517.4,-168.89,Lower,,,,,,
5/1/1971,517.1,-168.59,Lower,,,,,,
5/2/1971,516.7,-168.19,Lower,,,,,,
5/3/1971,516.5,-167.99,Lower,,,,,,
5/4/1971,516.4,-167.89,Lower,,,,,,
5/5/1971,515.8,-167.29,Lower,,,,,,
5/6/1971,515.7,-167.19,Lower,,,,,,
5/7/1971,515.6,-167.09,Lower,,,,,,
5/8/1971,515.5,-166.99,Lower,,,,,,
5/9/1971,515.1,-166.59,Lower,,,,,,
5/10/1971,514.6,-166.09,Lower,,,,,,
5/11/1971,515.1,-166.59,Lower,,,,,,
5/12/1971,515.2,-166.69,Lower,,,,,,
5/13/1971,515.5,-166.99,Lower,,,,,,
5/14/1971,515.6,-167.09,Lower,,,,,,
5/15/1971,515.5,-166.99,Lower,,,,,,
5/16/1971,515.8,-167.29,Lower,,,,,,
5/17/1971,515.6,-167.09,Lower,,,,,,
5/18/1971,515.7,-167.19,Lower,,,,,,
5/19/1971,515.4,-166.89,Lower,,,,,,
5/20/1971,515.9,-167.39,Lower,,,,,,
5/21/1971,516.3,-167.79,Lower,,,,,,
5/22/1971,516.4,-167.89,Lower,,,,,,
5/23/1971,516.5,-167.99,Lower,,,,,,
5/24/1971,517.3,-168.79,Lower,,,,,,
5/25/1971,518.1,-169.59,Lower,,,,,,
5/26/1971,518.9,-170.39,Lower,,,,,,
5/27/1971,519.5,-170.99,Lower,,,,,,
5/28/1971,520,-171.49,Lower,,,,,,
5/29/1971,520.1,-171.59,Lower,,,,,,
5/30/1971,520.2,-171.69,Lower,,,,,,
5/31/1971,520.8,-172.29,Lower,,,,,,
6/1/1971,520.9,-172.39,Lower,,,,,,
6/2/1971,521.2,-172.69,Lower,,,,,,
6/3/1971,522.7,-174.19,Lower,,,,,,
6/4/1971,523,-174.49,Lower,,,,,,
6/5/1971,523.6,-175.09,Lower,,,,,,
6/6/1971,523.7,-175.19,Lower,,,,,,
6/7/1971,523.8,-175.29,Lower,,,,,,
6/8/1971,523.2,-174.69,Lower,,,,,,
6/9/1971,523.3,-174.79,Lower,,,,,,
6/10/1971,522.9,-174.39,Lower,,,,,,
6/11/1971,522.1,-173.59,Lower,,,,,,
6/12/1971,521.7,-173.19,Lower,,,,,,
6/13/1971,521.5,-172.99,Lower,,,,,,
6/14/1971,520.9,-172.39,Lower,,,,,,
6/15/1971,520.7,-172.19,Lower,,,,,,
6/16/1971,520.5,-171.99,Lower,,,,,,
6/17/1971,520.3,-171.79,Lower,,,,,,
6/18/1971,520.1,-171.59,Lower,,,,,,
6/19/1971,520.6,-172.09,Lower,,,,,,
6/20/1971,521.6,-173.09,Lower,,,,,,
6/21/1971,522,-173.49,Lower,,,,,,
6/22/1971,522.8,-174.29,Lower,,,,,,
6/23/1971,523,-174.49,Lower,,,,,,
6/24/1971,523.4,-174.89,Lower,,,,,,
6/25/1971,523.6,-175.09,Lower,,,,,,
6/26/1971,523.8,-175.29,Lower,,,,,,
6/27/1971,523,-174.49,Lower,,,,,,
6/28/1971,523.1,-174.59,Lower,,,,,,
6/29/1971,522.9,-174.39,Lower,,,,,,
6/30/1971,522.7,-174.19,Lower,,,,,,
7/1/1971,522.6,-174.09,Lower,,,,,,
7/2/1971,522.5,-173.99,Lower,,,,,,
7/3/1971,522.1,-173.59,Lower,,,,,,
7/4/1971,522.2,-173.69,Lower,,,,,,
7/5/1971,522.4,-173.89,Lower,,,,,,
7/6/1971,524.1,-175.59,Lower,,,,,,
7/7/1971,524.6,-176.09,Lower,,,,,,
7/8/1971,525.2,-176.69,Lower,,,,,,
7/9/1971,526,-177.49,Lower,,,,,,
7/10/1971,526.6,-178.09,Lower,,,,,,
7/11/1971,526.9,-178.39,Lower,,,,,,
7/12/1971,527,-178.49,Lower,,,,,,
7/13/1971,525.9,-177.39,Lower,,,,,,
7/14/1971,524.9,-176.39,Lower,,,,,,
7/15/1971,524.2,-175.69,Lower,,,,,,
7/16/1971,523.7,-175.19,Lower,,,,,,
7/17/1971,523.9,-175.39,Lower,,,,,,
7/18/1971,524.2,-175.69,Lower,,,,,,
7/19/1971,525.8,-177.29,Lower,,,,,,
7/20/1971,526.1,-177.59,Lower,,,,,,
7/21/1971,526.2,-177.69,Lower,,,,,,
7/22/1971,526.3,-177.79,Lower,,,,,,
7/23/1971,526.4,-177.89,Lower,,,,,,
7/24/1971,526.6,-178.09,Lower,,,,,,
7/25/1971,525.7,-177.19,Lower,,,,,,
7/26/1971,523.7,-175.19,Lower,,,,,,
7/27/1971,522.8,-174.29,Lower,,,,,,
7/28/1971,522.9,-174.39,Lower,,,,,,
7/29/1971,525.1,-176.59,Lower,,,,,,
7/30/1971,524.8,-176.29,Lower,,,,,,
7/31/1971,524.9,-176.39,Lower,,,,,,
8/1/1971,526.5,-177.99,Lower,,,,,,
8/2/1971,527.2,-178.69,Lower,,,,,,
8/3/1971,527.8,-179.29,Lower,,,,,,
8/4/1971,528.1,-179.59,Lower,,,,,,
8/5/1971,528.5,-179.99,Lower,,,,,,
8/6/1971,528.6,-180.09,Lower,,,,,,
8/7/1971,528.8,-180.29,Lower,,,,,,
8/8/1971,529,-180.49,Lower,,,,,,
8/9/1971,529.1,-180.59,Lower,,,,,,
8/10/1971,528.7,-180.19,Lower,,,,,,
8/11/1971,528.5,-179.99,Lower,,,,,,
8/12/1971,528.6,-180.09,Lower,,,,,,
8/13/1971,528.7,-180.19,Lower,,,,,,
8/14/1971,527.9,-179.39,Lower,,,,,,
8/15/1971,527.1,-178.59,Lower,,,,,,
8/16/1971,526.5,-177.99,Lower,,,,,,
8/17/1971,524.3,-175.79,Lower,,,,,,
8/18/1971,523.9,-175.39,Lower,,,,,,
8/19/1971,524,-175.49,Lower,,,,,,
8/20/1971,524.2,-175.69,Lower,,,,,,
8/21/1971,526,-177.49,Lower,,,,,,
8/22/1971,526.1,-177.59,Lower,,,,,,
8/23/1971,526.2,-177.69,Lower,,,,,,
8/24/1971,526.4,-177.89,Lower,,,,,,
8/25/1971,526.3,-177.79,Lower,,,,,,
8/26/1971,527.9,-179.39,Lower,,,,,,
8/27/1971,528.2,-179.69,Lower,,,,,,
8/28/1971,528,-179.49,Lower,,,,,,
8/29/1971,525.9,-177.39,Lower,,,,,,
8/30/1971,524.3,-175.79,Lower,,,,,,
8/31/1971,522.9,-174.39,Lower,,,,,,
9/1/1971,521.7,-173.19,Lower,,,,,,
9/2/1971,520.9,-172.39,Lower,,,,,,
9/3/1971,520.3,-171.79,Lower,,,,,,
9/4/1971,519.3,-170.79,Lower,,,,,,
9/5/1971,518.5,-169.99,Lower,,,,,,
9/6/1971,518.3,-169.79,Lower,,,,,,
9/7/1971,517.5,-168.99,Lower,,,,,,
9/8/1971,516.7,-168.19,Lower,,,,,,
9/9/1971,516.2,-167.69,Lower,,,,,,
9/10/1971,515.5,-166.99,Lower,,,,,,
9/11/1971,515.2,-166.69,Lower,,,,,,
9/12/1971,514.5,-165.99,Lower,,,,,,
9/13/1971,513.8,-165.29,Lower,,,,,,
9/14/1971,513.5,-164.99,Lower,,,,,,
9/15/1971,513,-164.49,Lower,,,,,,
9/16/1971,512.4,-163.89,Lower,,,,,,
9/17/1971,512.1,-163.59,Lower,,,,,,
9/18/1971,511,-162.49,Lower,,,,,,
9/19/1971,510,-161.49,Lower,,,,,,
9/20/1971,509.2,-160.69,Lower,,,,,,
9/21/1971,508.5,-159.99,Lower,,,,,,
9/22/1971,506.3,-157.79,Lower,,,,,,
9/23/1971,505.7,-157.19,Lower,,,,,,
9/24/1971,505.1,-156.59,Lower,,,,,,
9/25/1971,504.6,-156.09,Lower,,,,,,
9/26/1971,504.1,-155.59,Lower,,,,,,
9/27/1971,503.6,-155.09,Lower,,,,,,
9/28/1971,503.1,-154.59,Lower,,,,,,
9/29/1971,502.7,-154.19,Lower,,,,,,
9/30/1971,502.2,-153.69,Lower,,,,,,
10/1/1971,501.8,-153.29,Lower,,,,,,
10/2/1971,501.3,-152.79,Lower,,,,,,
10/3/1971,500.8,-152.29,Lower,,,,,,
10/4/1971,500.3,-151.79,Lower,,,,,,
10/5/1971,499.9,-151.39,Lower,,,,,,
10/6/1971,499.3,-150.79,Lower,,,,,,
10/7/1971,498.9,-150.39,Lower,,,,,,
10/8/1971,498.6,-150.09,Lower,,,,,,
10/9/1971,498.2,-149.69,Lower,,,,,,
10/10/1971,498,-149.49,Lower,,,,,,
10/11/1971,497.7,-149.19,Lower,,,,,,
10/12/1971,497.2,-148.69,Lower,,,,,,
10/13/1971,496.9,-148.39,Lower,,,,,,
10/14/1971,496.6,-148.09,Lower,,,,,,
10/15/1971,496.7,-148.19,Lower,,,,,,
10/16/1971,496.5,-147.99,Lower,,,,,,
10/17/1971,496.2,-147.69,Lower,,,,,,
10/18/1971,496.1,-147.59,Lower,,,,,,
10/19/1971,495.7,-147.19,Lower,,,,,,
10/20/1971,495.3,-146.79,Lower,,,,,,
10/21/1971,495.1,-146.59,Lower,,,,,,
10/22/1971,494.2,-145.69,Lower,,,,,,
10/23/1971,494.3,-145.79,Lower,,,,,,
10/24/1971,494.1,-145.59,Lower,,,,,,
10/25/1971,494,-145.49,Lower,,,,,,
10/26/1971,493.9,-145.39,Lower,,,,,,
10/27/1971,493.8,-145.29,Lower,,,,,,
10/28/1971,494.2,-145.69,Lower,,,,,,
10/29/1971,494.3,-145.79,Lower,,,,,,
10/30/1971,494.4,-145.89,Lower,,,,,,
10/31/1971,494.2,-145.69,Lower,,,,,,
11/1/1971,494.1,-145.59,Lower,,,,,,
11/3/1971,494,-145.49,Lower,,,,,,
11/4/1971,493.9,-145.39,Lower,,,,,,
11/7/1971,493.8,-145.29,Lower,,,,,,
11/8/1971,494.3,-145.79,Lower,,,,,,
11/9/1971,494.8,-146.29,Lower,,,,,,
11/10/1971,495,-146.49,Lower,,,,,,
11/11/1971,495.1,-146.59,Lower,,,,,,
11/12/1971,495.5,-146.99,Lower,,,,,,
11/13/1971,495.8,-147.29,Lower,,,,,,
11/16/1971,495.7,-147.19,Lower,,,,,,
11/17/1971,495.4,-146.89,Lower,,,,,,
11/18/1971,495.3,-146.79,Lower,,,,,,
11/19/1971,495.2,-146.69,Lower,,,,,,
11/20/1971,495.1,-146.59,Lower,,,,,,
11/21/1971,495,-146.49,Lower,,,,,,
11/22/1971,494.9,-146.39,Lower,,,,,,
11/23/1971,495,-146.49,Lower,,,,,,
11/24/1971,496.3,-147.79,Lower,,,,,,
11/25/1971,496.8,-148.29,Lower,,,,,,
11/26/1971,497.1,-148.59,Lower,,,,,,
11/27/1971,497.3,-148.79,Lower,,,,,,
11/28/1971,497.6,-149.09,Lower,,,,,,
11/29/1971,497.7,-149.19,Lower,,,,,,
11/30/1971,497.5,-148.99,Lower,,,,,,
12/1/1971,497.2,-148.69,Lower,,,,,,
12/3/1971,497.1,-148.59,Lower,,,,,,
