datetime,Mean CH - layer 2 (Intermediate Aquifer)
3/1/1993,30.9313966
4/1/1993,30.92167292
5/1/1993,30.91225329
6/1/1993,30.9025114
7/1/1993,30.89307413
8/1/1993,30.88331271
9/1/1993,30.87354176
10/1/1993,30.8640775
11/1/1993,30.85428906
12/1/1993,30.84480858
1/1/1994,30.83500469
2/1/1994,30.8251997
3/1/1994,30.81637282
4/1/1994,30.80663544
5/1/1994,30.79727221
6/1/1994,30.78763532
7/1/1994,30.77833405
8/1/1994,30.76878059
9/1/1994,30.75939988
10/1/1994,30.75058593
11/1/1994,30.74164375
12/1/1994,30.73302486
1/1/1995,30.72404411
2/1/1995,30.71507357
3/1/1995,30.70697174
4/1/1995,30.69801022
5/1/1995,30.68936694
6/1/1995,30.68046696
7/1/1995,30.67188365
8/1/1995,30.66304259
9/1/1995,30.65422687
10/1/1995,30.64578893
11/1/1995,30.63701417
12/1/1995,30.62742746
1/1/1996,30.61868296
2/1/1996,30.60995065
3/1/1996,30.60179353
4/1/1996,30.5931093
5/1/1996,30.5847928
6/1/1996,30.57636374
7/1/1996,30.57139098
8/1/1996,30.56314146
9/1/1996,30.55485768
10/1/1996,30.54683488
11/1/1996,30.53857015
12/1/1996,30.53059622
1/1/1997,30.51727561
2/1/1997,30.50905345
3/1/1997,30.50164623
4/1/1997,30.49351118
5/1/1997,30.48572502
6/1/1997,30.45924969
7/1/1997,30.45151899
8/1/1997,30.44855421
9/1/1997,30.43869416
10/1/1997,30.42999702
11/1/1997,30.42207598
12/1/1997,30.41442177
1/1/1998,30.39535921
2/1/1998,30.37176085
3/1/1998,30.36463293
4/1/1998,30.35675331
5/1/1998,30.34918172
6/1/1998,30.34144575
7/1/1998,30.33410192
8/1/1998,30.32660419
9/1/1998,30.31909399
10/1/1998,30.31180852
11/1/1998,30.30430679
12/1/1998,30.29706785
1/1/1999,30.289606
2/1/1999,30.28216317
3/1/1999,30.27546858
4/1/1999,30.26813349
5/1/1999,30.26117424
6/1/1999,30.25415718
7/1/1999,30.24739315
8/1/1999,30.23791976
9/1/1999,30.14429049
10/1/1999,30.07514241
11/1/1999,30.04027436
12/1/1999,30.03422921
1/1/2000,30.02729375
2/1/2000,30.02036292
3/1/2000,30.0138799
4/1/2000,30.00694726
5/1/2000,30.00023516
6/1/2000,29.99329448
7/1/2000,29.98657192
8/1/2000,29.93755619
9/1/2000,29.82993462
10/1/2000,29.7634493
11/1/2000,29.73382233
12/1/2000,29.72705617
1/1/2001,29.72005253
2/1/2001,29.71608052
3/1/2001,29.70973628
4/1/2001,29.70269893
5/1/2001,29.69587709
6/1/2001,29.68881596
7/1/2001,29.68179003
8/1/2001,29.58324634
9/1/2001,29.49384541
10/1/2001,29.45600222
11/1/2001,29.44873094
12/1/2001,29.44183109
1/1/2002,29.43468843
2/1/2002,29.42446311
3/1/2002,29.42326129
4/1/2002,29.41608613
5/1/2002,29.40913719
6/1/2002,29.40195502
7/1/2002,29.39499934
8/1/2002,29.38717621
9/1/2002,29.34460256
10/1/2002,29.30752245
11/1/2002,29.29568806
12/1/2002,29.28872427
1/1/2003,29.28152213
2/1/2003,29.27431306
3/1/2003,29.26779616
4/1/2003,29.26057551
5/1/2003,29.25046025
6/1/2003,29.24325299
7/1/2003,29.23628514
8/1/2003,29.22908863
9/1/2003,29.22189714
10/1/2003,29.2146373
11/1/2003,29.210589
12/1/2003,29.20365313
1/1/2004,29.19649058
2/1/2004,29.18933125
3/1/2004,29.18263604
4/1/2004,29.17548241
5/1/2004,29.16856724
6/1/2004,29.16144026
7/1/2004,29.1545765
8/1/2004,29.14755852
9/1/2004,29.14066406
10/1/2004,29.13413625
11/1/2004,29.12762282
12/1/2004,29.12165037
1/1/2005,29.11595815
2/1/2005,29.10764471
3/1/2005,29.1034918
4/1/2005,29.09959903
5/1/2005,29.0965356
6/1/2005,29.09399093
7/1/2005,29.09181123
8/1/2005,29.08930566
9/1/2005,29.08612854
10/1/2005,29.06475461
11/1/2005,29.03640248
12/1/2005,29.02743786
1/1/2006,29.01951912
2/1/2006,29.01762082
3/1/2006,29.01299273
4/1/2006,29.00773805
5/1/2006,29.00254566
6/1/2006,28.99709118
7/1/2006,28.99177351
8/1/2006,28.9862187
9/1/2006,28.9837552
10/1/2006,28.97804818
11/1/2006,28.97178661
12/1/2006,28.96709169
1/1/2007,28.96131191
2/1/2007,28.95549646
3/1/2007,28.95021458
4/1/2007,28.94433239
5/1/2007,28.93861129
6/1/2007,28.93266992
7/1/2007,28.92689312
8/1/2007,28.91917423
9/1/2007,28.87980218
10/1/2007,28.85149963
11/1/2007,28.82560795
12/1/2007,28.81970177
1/1/2008,28.81357087
2/1/2008,28.80741266
3/1/2008,28.80162482
4/1/2008,28.78396917
5/1/2008,28.77793214
6/1/2008,28.77166834
7/1/2008,28.76558213
8/1/2008,28.75811834
9/1/2008,28.75177839
10/1/2008,28.74562028
11/1/2008,28.73923155
12/1/2008,28.73302365
1/1/2009,28.72658351
2/1/2009,28.72011514
3/1/2009,28.71425006
4/1/2009,28.70772721
5/1/2009,28.70138731
6/1/2009,28.69480681
7/1/2009,28.688411
8/1/2009,28.67446226
9/1/2009,28.64212701
10/1/2009,28.61717901
11/1/2009,28.61101111
12/1/2009,28.6044686
1/1/2010,28.59767583
2/1/2010,28.59084964
3/1/2010,28.58465721
4/1/2010,28.57667827
5/1/2010,28.56997787
6/1/2010,28.56302004
7/1/2010,28.55625447
8/1/2010,28.54922932
9/1/2010,28.54217156
10/1/2010,28.53531106
11/1/2010,28.52819026
12/1/2010,28.52194281
1/1/2011,28.51476136
2/1/2011,28.50754901
3/1/2011,28.50100952
4/1/2011,28.4937387
5/1/2011,28.48667391
6/1/2011,28.47934417
7/1/2011,28.47222467
8/1/2011,28.46484087
9/1/2011,28.44603808
10/1/2011,28.43884823
11/1/2011,28.42801541
12/1/2011,28.42081657
1/1/2012,28.41336124
2/1/2012,28.40589168
3/1/2012,28.39889329
4/1/2012,28.39485233
5/1/2012,28.38761649
6/1/2012,28.38013067
7/1/2012,28.37288065
8/1/2012,28.36538837
9/1/2012,28.35790482
10/1/2012,28.35068431
11/1/2012,28.34326619
12/1/2012,28.33614909
1/1/2013,28.32888321
2/1/2013,28.32172427
3/1/2013,28.31535601
4/1/2013,28.30843172
5/1/2013,28.3018468
6/1/2013,28.29515299
7/1/2013,28.28485316
8/1/2013,28.15868653
9/1/2013,28.02015665
10/1/2013,27.95802496
11/1/2013,27.93520475
12/1/2013,27.9278187
1/1/2014,27.92138446
2/1/2014,27.91494441
3/1/2014,27.90795786
4/1/2014,27.90149138
5/1/2014,27.89521421
6/1/2014,27.88870401
7/1/2014,27.88237922
8/1/2014,27.87550169
9/1/2014,27.82336345
10/1/2014,27.7523165
11/1/2014,27.71637045
12/1/2014,27.69820875
1/1/2015,27.68904775
2/1/2015,27.68227112
3/1/2015,27.67611758
4/1/2015,27.66926372
5/1/2015,27.66259181
6/1/2015,27.65565535
7/1/2015,27.65008586
8/1/2015,27.6343948
9/1/2015,27.57666953
10/1/2015,27.52896412
11/1/2015,27.49890864
12/1/2015,27.49189854
1/1/2016,27.48465506
2/1/2016,27.47808938
3/1/2016,27.47123022
4/1/2016,27.46385101
5/1/2016,27.45666543
6/1/2016,27.44919286
7/1/2016,27.44191639
8/1/2016,27.42204747
9/1/2016,27.35548402
10/1/2016,27.32433614
11/1/2016,27.30317215
12/1/2016,27.29562378
1/1/2017,27.28781204
2/1/2017,27.27994996
3/1/2017,27.27280748
4/1/2017,27.26484891
5/1/2017,27.25709926
6/1/2017,27.25544168
7/1/2017,27.24760245
8/1/2017,27.23945077
9/1/2017,27.23124815
10/1/2017,27.22326279
11/1/2017,27.21496136
12/1/2017,27.20688182
1/1/2018,27.19848521
2/1/2018,27.19004248
3/1/2018,27.18238058
4/1/2018,27.17385567
5/1/2018,27.16556869
6/1/2018,27.15696872
7/1/2018,27.14861453
