datetime,Mean CH - layer 3 (Lower Aquifer)
11/1/2007,136.7557684
12/1/2007,136.73456
1/1/2008,136.7119195
2/1/2008,136.7384921
3/1/2008,136.7157261
4/1/2008,136.6901529
5/1/2008,136.6874733
6/1/2008,136.6592223
7/1/2008,136.6307708
8/1/2008,136.6525547
9/1/2008,136.5894624
10/1/2008,136.559
11/1/2008,136.6082443
12/1/2008,136.5772547
1/1/2009,136.5893232
2/1/2009,136.5564504
3/1/2009,136.5263075
4/1/2009,136.4774273
5/1/2009,136.4407104
6/1/2009,136.404135
7/1/2009,136.3666008
8/1/2009,136.3280087
9/1/2009,136.2601124
10/1/2009,136.2239361
11/1/2009,136.1874252
12/1/2009,136.1519303
1/1/2010,136.1209912
2/1/2010,136.0835987
3/1/2010,136.0383042
4/1/2010,136.0195222
5/1/2010,135.9751229
6/1/2010,135.8436566
7/1/2010,135.8167599
8/1/2010,135.8040048
9/1/2010,135.7709315
10/1/2010,135.7402764
11/1/2010,135.7062578
12/1/2010,135.6777587
1/1/2011,135.6494946
2/1/2011,135.6223294
3/1/2011,135.5987086
4/1/2011,135.5849734
5/1/2011,135.5621254
6/1/2011,135.518416
7/1/2011,135.4969561
8/1/2011,135.4754311
9/1/2011,135.4540804
10/1/2011,135.4335441
11/1/2011,135.4116972
12/1/2011,135.3901351
1/1/2012,135.3672318
2/1/2012,135.343954
3/1/2012,135.3210722
4/1/2012,135.2957727
5/1/2012,135.3072349
6/1/2012,135.2600732
7/1/2012,135.234428
8/1/2012,135.2069862
9/1/2012,135.2552284
10/1/2012,135.2271277
11/1/2012,135.1974137
12/1/2012,135.1684831
1/1/2013,135.1843414
2/1/2013,135.1522612
3/1/2013,135.1157868
4/1/2013,135.0785378
5/1/2013,135.045256
6/1/2013,134.9954366
7/1/2013,134.9612422
8/1/2013,134.9155589
9/1/2013,134.8668867
10/1/2013,134.8175795
11/1/2013,134.7767735
12/1/2013,134.7263729
1/1/2014,134.6716996
2/1/2014,134.6115711
3/1/2014,134.5619314
4/1/2014,134.5001128
5/1/2014,134.4471583
6/1/2014,134.3904383
7/1/2014,134.3332212
8/1/2014,134.2874504
9/1/2014,134.2222439
10/1/2014,134.159507
11/1/2014,134.0969823
12/1/2014,134.0324716
1/1/2015,133.9714611
2/1/2015,133.8978243
3/1/2015,133.8306004
4/1/2015,133.7622058
5/1/2015,133.6919032
6/1/2015,133.6377478
7/1/2015,133.570231
8/1/2015,133.5299461
9/1/2015,133.466749
10/1/2015,133.392318
11/1/2015,133.3267032
12/1/2015,133.2481546
1/1/2016,133.1859588
2/1/2016,133.087866
3/1/2016,133.0176711
4/1/2016,132.9104686
5/1/2016,132.8702366
6/1/2016,132.795488
7/1/2016,132.7237634
8/1/2016,132.6564646
9/1/2016,132.5886082
10/1/2016,132.5207718
11/1/2016,132.4499303
12/1/2016,132.3875175
1/1/2017,132.3183081
2/1/2017,132.2550291
3/1/2017,132.1993017
4/1/2017,132.122625
5/1/2017,132.0646615
6/1/2017,131.9430021
7/1/2017,131.8873825
8/1/2017,131.8305218
9/1/2017,131.7788739
10/1/2017,131.7251874
11/1/2017,131.6711824
12/1/2017,131.6514496
1/1/2018,131.5931693
2/1/2018,131.5369347
3/1/2018,131.4809273
4/1/2018,131.4188482
5/1/2018,131.3604913
6/1/2018,131.305302
7/1/2018,131.2475287
8/1/2018,131.1874179
9/1/2018,131.129123
10/1/2018,131.074113
11/1/2018,131.0191566
12/1/2018,130.964504
1/1/2019,130.8982608
2/1/2019,130.8520608
3/1/2019,130.8067768
4/1/2019,130.7714394
5/1/2019,130.7229325
6/1/2019,130.6723113
7/1/2019,130.6575526
8/1/2019,130.6072013
9/1/2019,130.5438281
10/1/2019,130.4929496
11/1/2019,130.4387379
12/1/2019,130.3859635
1/1/2020,130.3296983
2/1/2020,130.2868062
3/1/2020,130.2037152
4/1/2020,130.1473671
5/1/2020,130.1351946
6/1/2020,130.0736606
7/1/2020,130.0188422
8/1/2020,129.9652752
9/1/2020,129.9090035
10/1/2020,129.8560005
11/1/2020,129.7886114
12/1/2020,129.7315446
1/1/2021,129.7325702
2/1/2021,129.6855455
3/1/2021,129.629196
4/1/2021,129.5662554
5/1/2021,129.5595669
6/1/2021,129.4967786
7/1/2021,129.4353308
8/1/2021,129.3759719
9/1/2021,129.3110783
10/1/2021,129.254692
11/1/2021,129.1910159
12/1/2021,129.1250452
1/1/2022,129.0573222
2/1/2022,128.9917562
3/1/2022,128.9332429
4/1/2022,128.865011
5/1/2022,128.7890806
6/1/2022,128.7127777
7/1/2022,128.6411398
8/1/2022,128.5592191
9/1/2022,128.4771833
10/1/2022,128.3989357
11/1/2022,128.3212065
12/1/2022,128.2636703
1/1/2023,128.1817018
2/1/2023,128.0998279
3/1/2023,128.0269932
4/1/2023,127.9424309
5/1/2023,127.8601885
6/1/2023,127.7738145
7/1/2023,127.6932316
8/1/2023,127.6063091
9/1/2023,127.5730977
10/1/2023,127.4846034
11/1/2023,127.4032647
12/1/2023,127.331303
1/1/2024,127.3378028
2/1/2024,127.2842303
3/1/2024,127.1858074
4/1/2024,127.0970036
5/1/2024,127.0471766
6/1/2024,126.996235
7/1/2024,126.8816322
8/1/2024,126.8411543
9/1/2024,126.7914027
10/1/2024,126.7487357
11/1/2024,126.6997027
12/1/2024,126.6526049
1/1/2025,126.6042962
2/1/2025,126.5563287
3/1/2025,126.5132702
4/1/2025,126.465916
5/1/2025,126.4719727
6/1/2025,126.4250723
7/1/2025,126.3799543
8/1/2025,126.3381488
9/1/2025,126.2920072
10/1/2025,126.2475976
11/1/2025,126.201959
12/1/2025,126.1580209
1/1/2026,126.0731873
2/1/2026,126.0281356
3/1/2026,125.9876289
4/1/2026,125.943004
5/1/2026,125.9000214
6/1/2026,125.8558185
7/1/2026,125.8132366
8/1/2026,125.784275
9/1/2026,125.7405897
10/1/2026,125.7024958
11/1/2026,125.659157
12/1/2026,125.6173944
1/1/2027,125.5744269
2/1/2027,125.5316431
3/1/2027,125.493147
4/1/2027,125.4507041
5/1/2027,125.4097941
6/1/2027,125.3676922
7/1/2027,125.3271067
8/1/2027,125.2853345
9/1/2027,125.2473604
10/1/2027,125.2072183
11/1/2027,125.1658966
12/1/2027,125.1260542
1/1/2028,125.0986594
2/1/2028,125.0576642
3/1/2028,124.9889606
4/1/2028,124.9483597
5/1/2028,124.9092058
6/1/2028,124.8269617
7/1/2028,124.7880276
8/1/2028,124.7479388
9/1/2028,124.7079916
10/1/2028,124.5990308
11/1/2028,124.5594158
12/1/2028,124.521207
1/1/2029,124.4818602
2/1/2029,124.4426475
3/1/2029,124.4073381
4/1/2029,124.381029
5/1/2029,124.3433796
6/1/2029,124.3046042
7/1/2029,124.2671992
8/1/2029,124.2286737
9/1/2029,124.1902733
10/1/2029,124.1047393
11/1/2029,124.0664379
12/1/2029,124.0294863
1/1/2030,123.991424
2/1/2030,123.9534815
3/1/2030,123.9193079
4/1/2030,123.8815905
5/1/2030,123.845199
6/1/2030,123.8077101
7/1/2030,123.7715377
8/1/2030,123.6831199
9/1/2030,123.6879962
10/1/2030,123.6518574
11/1/2030,123.6146236
12/1/2030,123.6197187
1/1/2031,123.5826652
2/1/2031,123.5457176
3/1/2031,123.5153745
4/1/2031,123.4786141
5/1/2031,123.4431364
6/1/2031,123.4065788
7/1/2031,123.3712958
8/1/2031,123.3349378
9/1/2031,123.29868
10/1/2031,123.2636851
11/1/2031,123.2276226
12/1/2031,123.1928153
1/1/2032,123.1569454
2/1/2032,123.1981
3/1/2032,123.2471084
4/1/2032,123.1851322
5/1/2032,123.162367
6/1/2032,123.1276058
7/1/2032,123.0940527
8/1/2032,122.955815
9/1/2032,122.9215037
10/1/2032,122.8883841
11/1/2032,122.8542504
12/1/2032,122.8213016
1/1/2033,122.7873433
2/1/2033,122.7285019
3/1/2033,122.6980849
4/1/2033,122.6644957
5/1/2033,122.6320705
6/1/2033,122.5986501
7/1/2033,122.5663873
8/1/2033,122.5721667
9/1/2033,122.5148393
10/1/2033,122.4267412
11/1/2033,122.3935961
12/1/2033,122.3615968
1/1/2034,122.3286122
2/1/2034,122.2957084
3/1/2034,122.2660544
4/1/2034,122.2333028
5/1/2034,122.1785183
6/1/2034,122.1688099
7/1/2034,122.1376413
8/1/2034,122.1055117
9/1/2034,122.0734595
10/1/2034,122.0425134
11/1/2034,121.9883354
12/1/2034,121.9150029
1/1/2035,121.8835905
2/1/2035,121.8522509
3/1/2035,121.8335165
4/1/2035,121.8022546
5/1/2035,121.7720685
6/1/2035,121.6791036
7/1/2035,121.6488736
8/1/2035,121.6177072
9/1/2035,121.5866115
10/1/2035,121.5565848
11/1/2035,121.5256272
