datetime,Mean CH - layer 2 (Principal Aquifer)
4/1/2000,66.74901386
5/1/2000,66.74598487
6/1/2000,66.74288978
7/1/2000,66.73989816
8/1/2000,66.74888103
9/1/2000,66.74501326
10/1/2000,66.72815003
11/1/2000,66.72111584
12/1/2000,66.73407997
1/1/2001,66.72518893
2/1/2001,66.71775538
3/1/2001,66.71324448
4/1/2001,66.7203009
5/1/2001,66.71736683
6/1/2001,66.71438867
7/1/2001,66.7227331
8/1/2001,66.71976778
9/1/2001,66.71678305
10/1/2001,66.71344483
11/1/2001,66.71784048
12/1/2001,66.71201902
1/1/2002,66.70413502
2/1/2002,66.69615297
3/1/2002,66.69071192
4/1/2002,66.68631437
5/1/2002,66.68324265
6/1/2002,66.68022182
7/1/2002,66.68773337
8/1/2002,66.69560506
9/1/2002,66.68301641
10/1/2002,66.67800823
11/1/2002,66.67101569
12/1/2002,66.66190791
1/1/2003,66.65202842
2/1/2003,66.64289972
3/1/2003,66.63471818
4/1/2003,66.62614655
5/1/2003,66.61876363
6/1/2003,66.61044891
7/1/2003,66.60181541
8/1/2003,66.58753511
9/1/2003,66.56030644
10/1/2003,66.53096031
11/1/2003,66.51781315
12/1/2003,66.5084415
1/1/2004,66.49880001
2/1/2004,66.47070423
3/1/2004,66.46289062
4/1/2004,66.46513743
5/1/2004,66.46037167
6/1/2004,66.45640162
7/1/2004,66.45278879
8/1/2004,66.44907335
9/1/2004,66.45662174
10/1/2004,66.4512288
11/1/2004,66.4462223
12/1/2004,66.4512532
1/1/2005,66.44206551
2/1/2005,66.44193552
3/1/2005,66.43155364
4/1/2005,66.40716128
5/1/2005,66.39274924
6/1/2005,66.38416584
7/1/2005,66.36313751
8/1/2005,66.31552176
9/1/2005,66.29507227
10/1/2005,66.2545866
11/1/2005,66.21929339
12/1/2005,66.20729775
1/1/2006,66.19640859
2/1/2006,66.18586085
3/1/2006,66.17680564
4/1/2006,66.1691488
5/1/2006,66.16452997
6/1/2006,66.16052261
7/1/2006,66.15590433
8/1/2006,66.14938012
9/1/2006,66.13071669
10/1/2006,66.11254814
11/1/2006,66.09736754
12/1/2006,66.09502334
1/1/2007,66.07302377
2/1/2007,66.06264215
3/1/2007,66.05325881
4/1/2007,66.04308653
5/1/2007,66.03439605
6/1/2007,66.02627278
7/1/2007,66.01750609
8/1/2007,66.01878809
9/1/2007,65.99823299
10/1/2007,65.97797413
11/1/2007,65.9422199
12/1/2007,65.94019917
1/1/2008,65.93881395
2/1/2008,65.91739367
3/1/2008,65.90979104
4/1/2008,65.90536182
5/1/2008,65.9020496
6/1/2008,65.89855675
7/1/2008,65.89475538
8/1/2008,65.88050792
9/1/2008,65.87180091
10/1/2008,65.85524932
11/1/2008,65.84330531
12/1/2008,65.83353626
1/1/2009,65.82407244
2/1/2009,65.80974293
3/1/2009,65.80633864
4/1/2009,65.80307824
5/1/2009,65.79992905
6/1/2009,65.79647305
7/1/2009,64.39060734
8/1/2009,60.6255729
9/1/2009,60.58815152
10/1/2009,60.55176417
11/1/2009,60.51889885
12/1/2009,60.50836846
1/1/2010,60.49802606
2/1/2010,60.48885587
3/1/2010,60.48319372
4/1/2010,60.47903813
5/1/2010,60.47578982
6/1/2010,60.47245272
7/1/2010,60.46902652
8/1/2010,60.46470228
9/1/2010,60.45834924
10/1/2010,60.44740748
11/1/2010,60.43719956
12/1/2010,60.42737819
1/1/2011,60.41718222
2/1/2011,60.40697543
3/1/2011,60.39775699
4/1/2011,60.37573643
5/1/2011,60.36587621
6/1/2011,60.35568327
7/1/2011,60.3458104
8/1/2011,60.33559454
9/1/2011,60.32535584
10/1/2011,60.31533552
11/1/2011,60.30502065
12/1/2011,60.29505776
1/1/2012,60.28476986
2/1/2012,60.27487157
3/1/2012,60.26722927
4/1/2012,60.26167893
5/1/2012,60.25780374
6/1/2012,60.26254199
7/1/2012,60.24929332
8/1/2012,60.25200457
9/1/2012,60.24398924
10/1/2012,60.2360422
11/1/2012,60.2191418
12/1/2012,60.20866036
1/1/2013,60.19883445
2/1/2013,60.17946894
3/1/2013,60.17111359
4/1/2013,60.16405056
5/1/2013,60.15928209
6/1/2013,60.15410579
7/1/2013,60.14767018
8/1/2013,60.13897174
9/1/2013,60.11620364
10/1/2013,60.08378839
11/1/2013,60.04760821
12/1/2013,60.044859
1/1/2014,60.03480111
2/1/2014,60.03586087
3/1/2014,60.02699225
4/1/2014,60.0184786
5/1/2014,60.01217755
6/1/2014,60.00752144
7/1/2014,60.00123303
8/1/2014,38.10679747
9/1/2014,37.59250833
10/1/2014,37.54600888
11/1/2014,37.48890446
12/1/2014,37.4052059
1/1/2015,37.35165247
2/1/2015,37.34794457
3/1/2015,37.33865434
4/1/2015,37.32849283
5/1/2015,37.32046835
6/1/2015,37.31563371
7/1/2015,37.28721709
8/1/2015,35.56398169
9/1/2015,30.40636312
10/1/2015,29.07907541
11/1/2015,28.72613625
12/1/2015,28.60260735
1/1/2016,28.52554711
2/1/2016,28.49322957
3/1/2016,28.49767405
4/1/2016,28.4863228
5/1/2016,28.47534386
6/1/2016,28.46386903
7/1/2016,28.43042002
8/1/2016,28.3475912
9/1/2016,28.28694872
10/1/2016,28.18095204
11/1/2016,28.09022794
12/1/2016,28.01072884
1/1/2017,27.94076039
2/1/2017,27.88707998
3/1/2017,27.85533999
4/1/2017,27.83655634
5/1/2017,27.82313584
6/1/2017,27.80603296
7/1/2017,27.77632607
8/1/2017,27.72773421
9/1/2017,27.6665185
10/1/2017,27.59739748
11/1/2017,27.51844409
12/1/2017,27.43785039
1/1/2018,27.35384993
2/1/2018,27.27459949
3/1/2018,27.21465688
4/1/2018,27.16999531
5/1/2018,27.14210457
6/1/2018,27.10272362
7/1/2018,27.03753445
8/1/2018,26.97409263
9/1/2018,26.9017294
10/1/2018,26.83441469
