datetime,Mean CH - layer 2 (Principal Aquifer)
10/1/1986,122.5088798
11/1/1986,122.5030094
12/1/1986,122.4973328
1/1/1987,122.4914705
2/1/1987,122.4856117
3/1/1987,122.4803224
4/1/1987,122.4744693
5/1/1987,122.4688082
6/1/1987,122.4629641
7/1/1987,122.5014136
8/1/1987,122.4396083
9/1/1987,122.4338482
10/1/1987,122.4282756
11/1/1987,122.4225193
12/1/1987,122.4169519
1/1/1988,122.4112007
2/1/1988,122.405317
3/1/1988,122.3999404
4/1/1988,122.394195
5/1/1988,122.3161594
6/1/1988,122.3104183
7/1/1988,122.3048644
8/1/1988,122.2991276
9/1/1988,122.293393
10/1/1988,122.2878456
11/1/1988,122.2821159
12/1/1988,122.2765734
1/1/1989,122.2708491
2/1/1989,122.2651278
3/1/1989,122.2599628
4/1/1989,122.2542475
5/1/1989,122.2487194
6/1/1989,122.2430101
7/1/1989,122.2374881
8/1/1989,122.2317854
9/1/1989,122.226086
10/1/1989,122.2205735
11/1/1989,122.1611176
12/1/1989,122.1556114
1/1/1990,122.1499249
2/1/1990,122.1442429
3/1/1990,122.1391139
4/1/1990,122.1334385
5/1/1990,122.084214
6/1/1990,122.1335923
